11, (40,38), (38,47)
11, (917,868), (923,873)
11, (978,181), (980,190)
11, (485,285), (490,291)
11, (971,919), (966,913)
11, (846,901), (852,906)
11, (246,752), (245,762)
12, (341,280), (353,280)
12, (886,906), (894,910)
12, (909,755), (907,745)
12, (702,960), (714,960)
12, (513,368), (508,361)
12, (70,822), (81,821)
12, (163,474), (160,465)
12, (570,459), (580,461)
12, (524,586), (528,578)
12, (935,421), (944,418)
12, (882,665), (885,656)
12, (796,854), (790,860)
12, (961,917), (971,919)
12, (247,772), (245,762)
12, (39,58), (38,47)
12, (572,814), (570,824)
12, (303,327), (294,330)
13, (558,897), (559,909)
13, (102,532), (113,534)
13, (574,612), (570,603)
13, (70,970), (59,968)
13, (788,9), (775,9)
13, (677,205), (681,214)
13, (918,896), (926,901)
13, (843,902), (852,906)
13, (916,706), (909,712)
13, (539,867), (545,874)
13, (601,433), (595,426)
13, (110,42), (114,33)
13, (989,257), (977,256)
13, (991,181), (978,181)
13, (233,624), (237,615)
13, (997,614), (997,627)
13, (798,629), (811,629)
13, (784,460), (777,466)
13, (113,521), (113,534)
13, (414,80), (423,76)
14, (102,532), (100,520)
14, (574,612), (578,622)
14, (13,981), (13,967)
14, (209,263), (217,269)
14, (148,405), (138,409)
14, (672,113), (663,108)
14, (779,863), (790,860)
14, (582,425), (595,426)
14, (307,755), (315,749)
14, (418,884), (416,896)
14, (840,805), (839,792)
14, (967,909), (961,917)
14, (967,909), (971,919)
14, (638,64), (646,58)
14, (124,755), (112,753)
14, (907,745), (919,747)
14, (151,60), (165,60)
14, (850,20), (846,30)
14, (812,182), (817,191)
14, (379,138), (393,138)
14, (113,521), (100,520)
14, (42,581), (48,589)
15, (640,985), (647,977)
15, (558,897), (553,907)
15, (480,578), (487,570)
15, (513,368), (503,363)
15, (975,407), (962,409)
15, (219,182), (225,191)
15, (221,466), (210,462)
15, (70,970), (72,983)
15, (52,269), (58,278)
15, (516,354), (508,361)
15, (195,942), (182,940)
15, (970,412), (968,425)
15, (196,483), (203,475)
15, (986,379), (982,390)
15, (241,670), (249,663)
15, (940,411), (935,421)
15, (527,88), (524,76)
15, (507,631), (507,616)
15, (733,961), (736,973)
15, (835,218), (832,230)
15, (727,136), (723,147)
15, (882,405), (889,413)
15, (449,360), (450,346)
15, (667,848), (678,852)
15, (848,7), (850,20)
15, (206,265), (217,269)
15, (714,960), (728,961)
15, (651,476), (664,478)
15, (481,814), (494,812)
15, (422,243), (413,237)
15, (87,518), (100,520)
15, (478,277), (485,285)
15, (502,872), (493,866)
15, (682,560), (678,549)
15, (22,648), (17,658)
15, (923,873), (934,869)
15, (728,759), (721,751)
15, (696,658), (692,669)
16, (246,164), (253,155)
16, (982,982), (996,980)
16, (48,444), (36,440)
16, (869,273), (873,285)
16, (452,109), (462,115)
16, (504,106), (518,104)
16, (983,625), (997,627)
16, (237,426), (243,416)
16, (723,935), (730,926)
16, (852,19), (848,7)
16, (482,476), (469,479)
16, (490,285), (479,280)
16, (310,336), (303,327)
16, (667,848), (664,861)
16, (664,861), (648,861)
16, (796,854), (791,843)
16, (631,484), (641,490)
16, (579,446), (580,461)
16, (169,21), (157,17)
16, (545,932), (536,925)
16, (996,980), (994,966)
16, (215,229), (223,237)
16, (411,576), (417,586)
16, (480,764), (484,752)
16, (943,534), (947,522)
16, (722,642), (727,631)
17, (640,985), (645,973)
17, (723,894), (726,880)
17, (513,368), (516,354)
17, (574,612), (582,621)
17, (750,289), (742,280)
17, (48,444), (54,455)
17, (148,405), (134,408)
17, (788,46), (780,55)
17, (211,955), (216,967)
17, (544,606), (538,617)
17, (918,25), (921,11)
17, (849,572), (854,584)
17, (304,709), (315,703)
17, (822,410), (837,412)
17, (907,745), (899,754)
17, (852,19), (846,30)
17, (818,771), (810,780)
17, (465,633), (467,618)
17, (233,624), (243,631)
17, (544,628), (538,617)
17, (261,834), (247,831)
17, (76,797), (70,786)
17, (651,476), (649,461)
17, (379,138), (371,147)
17, (486,120), (485,104)
17, (981,764), (992,758)
17, (456,771), (468,776)
17, (810,473), (821,467)
17, (798,629), (810,634)
17, (879,473), (873,462)
17, (784,460), (776,469)
17, (142,422), (138,409)
17, (521,319), (524,333)
17, (145,970), (141,957)
18, (724,417), (712,423)
18, (909,755), (919,747)
18, (1000,994), (996,980)
18, (734,84), (745,77)
18, (544,606), (536,616)
18, (571,71), (585,67)
18, (669,377), (667,361)
18, (98,808), (97,791)
18, (715,465), (701,469)
18, (130,598), (123,609)
18, (504,106), (500,92)
18, (516,354), (527,361)
18, (780,55), (781,72)
18, (666,325), (676,317)
18, (921,11), (932,4)
18, (723,935), (734,942)
18, (151,879), (149,895)
18, (993,125), (989,111)
18, (103,803), (97,791)
18, (110,42), (117,53)
18, (426,242), (413,237)
18, (426,242), (439,247)
18, (99,530), (113,534)
18, (801,792), (810,783)
18, (278,113), (288,121)
18, (917,868), (934,869)
18, (113,534), (123,542)
18, (931,213), (926,226)
18, (791,843), (790,860)
18, (146,604), (146,622)
19, (796,478), (810,473)
19, (29,575), (42,581)
19, (85,838), (95,847)
19, (515,948), (524,958)
19, (707,880), (726,880)
19, (452,109), (439,115)
19, (749,575), (748,557)
19, (344,526), (362,525)
19, (874,960), (881,948)
19, (925,535), (943,534)
19, (204,878), (194,869)
19, (792,657), (790,674)
19, (986,379), (981,365)
19, (370,514), (367,530)
19, (370,514), (362,525)
19, (775,711), (762,705)
19, (439,115), (427,108)
19, (406,988), (389,986)
19, (165,79), (165,60)
19, (729,134), (723,147)
19, (969,232), (959,223)
19, (479,871), (493,866)
19, (405,284), (412,272)
19, (585,637), (582,621)
19, (527,361), (508,361)
19, (223,237), (211,230)
19, (945,571), (946,553)
20, (640,985), (654,991)
20, (724,417), (738,411)
20, (909,229), (926,226)
20, (794,10), (775,9)
20, (322,289), (303,288)
20, (702,960), (692,970)
20, (513,368), (509,384)
20, (750,289), (747,306)
20, (532,502), (521,511)
20, (536,616), (544,628)
20, (742,842), (750,854)
20, (677,205), (670,192)
20, (668,614), (675,627)
20, (757,663), (760,680)
20, (647,977), (637,987)
20, (732,270), (742,280)
20, (913,543), (925,535)
20, (285,452), (294,463)
20, (174,77), (191,80)
20, (400,932), (414,938)
20, (733,961), (714,960)
20, (733,961), (734,942)
20, (818,771), (810,783)
20, (490,285), (478,277)
20, (203,475), (210,462)
20, (991,181), (980,190)
20, (231,75), (230,56)
20, (796,854), (815,853)
20, (12,638), (22,648)
20, (774,713), (762,705)
20, (861,475), (879,473)
20, (861,475), (865,491)
20, (728,961), (736,973)
20, (427,596), (417,586)
20, (927,896), (941,890)
20, (142,422), (141,441)
20, (139,635), (146,622)
20, (192,152), (182,162)
20, (225,414), (243,416)
20, (905,150), (924,149)
20, (734,942), (730,926)
20, (344,527), (362,525)
20, (23,287), (7,283)
20, (957,562), (946,553)
21, (608,4), (588,5)
21, (694,812), (687,826)
21, (136,679), (116,678)
21, (164,871), (151,879)
21, (59,306), (47,315)
21, (368,814), (373,798)
21, (322,289), (312,300)
21, (513,368), (527,361)
21, (485,962), (499,955)
21, (692,501), (685,487)
21, (663,806), (673,795)
21, (85,838), (81,821)
21, (303,288), (312,300)
21, (318,556), (297,556)
21, (70,970), (66,953)
21, (163,474), (178,468)
21, (269,630), (286,626)
21, (504,106), (485,104)
21, (647,977), (654,991)
21, (361,345), (355,330)
21, (404,670), (416,679)
21, (548,934), (536,925)
21, (921,11), (904,15)
21, (868,14), (852,19)
21, (37,67), (38,47)
21, (496,2), (509,10)
21, (158,962), (145,970)
21, (637,987), (654,991)
21, (810,780), (801,792)
21, (949,183), (948,163)
21, (575,975), (570,959)
21, (850,20), (843,34)
21, (40,38), (39,58)
21, (422,243), (439,247)
21, (528,242), (532,225)
21, (247,772), (246,752)
21, (160,465), (178,468)
21, (960,262), (968,275)
21, (557,774), (541,769)
21, (945,571), (957,562)
22, (722,664), (722,642)
22, (170,398), (181,409)
22, (507,572), (487,570)
22, (487,850), (493,866)
22, (102,532), (113,521)
22, (692,501), (692,523)
22, (863,895), (852,906)
22, (544,606), (544,628)
22, (758,153), (772,145)
22, (578,622), (585,637)
22, (163,474), (159,456)
22, (742,842), (741,821)
22, (130,598), (146,604)
22, (10,119), (1,132)
22, (516,354), (503,363)
22, (858,472), (879,473)
22, (30,320), (47,315)
22, (570,459), (579,446)
22, (241,670), (241,692)
22, (719,150), (727,136)
22, (741,821), (733,807)
22, (543,73), (524,76)
22, (645,973), (637,987)
22, (150,622), (146,604)
22, (310,336), (294,330)
22, (158,962), (141,957)
22, (514,229), (532,225)
22, (337,605), (339,585)
22, (479,280), (490,291)
22, (838,51), (843,34)
22, (73,337), (64,324)
22, (243,631), (237,615)
22, (968,425), (962,409)
22, (158,668), (165,683)
22, (66,953), (59,968)
22, (142,422), (134,408)
22, (99,981), (93,997)
22, (565,226), (552,235)
22, (893,460), (873,462)
22, (943,534), (946,553)
23, (409,177), (420,189)
23, (401,70), (414,80)
23, (59,306), (64,324)
23, (507,572), (515,557)
23, (527,415), (535,400)
23, (863,895), (846,901)
23, (517,514), (500,508)
23, (827,703), (816,715)
23, (148,405), (142,422)
23, (155,557), (149,574)
23, (515,948), (499,955)
23, (906,470), (893,460)
23, (771,119), (779,104)
23, (110,880), (98,891)
23, (131,27), (114,33)
23, (852,825), (851,847)
23, (431,651), (411,648)
23, (588,509), (577,497)
23, (776,928), (757,932)
23, (204,878), (226,877)
23, (757,932), (752,914)
23, (439,115), (462,115)
23, (838,861), (852,870)
23, (646,291), (661,299)
23, (659,239), (641,234)
23, (490,793), (494,812)
23, (420,334), (398,335)
23, (397,759), (379,754)
23, (664,861), (678,852)
23, (977,256), (960,262)
