16, (83,930), (69,928)
16, (581,244), (579,258)
16, (672,966), (657,967)
17, (723,485), (734,491)
17, (993,457), (998,469)
17, (188,856), (192,869)
17, (40,966), (31,974)
17, (64,905), (69,917)
17, (924,464), (912,459)
17, (521,591), (519,576)
17, (680,997), (663,997)
17, (175,461), (171,474)
17, (534,919), (529,931)
17, (54,659), (50,672)
17, (341,608), (340,624)
17, (702,730), (687,732)
17, (962,360), (965,346)
17, (193,187), (208,189)
17, (970,862), (956,859)
17, (807,700), (812,712)
17, (105,977), (104,961)
17, (670,820), (672,835)
17, (270,104), (264,93)
17, (622,788), (615,798)
17, (632,563), (619,559)
17, (818,852), (820,837)
17, (433,721), (444,715)
17, (722,60), (732,53)
18, (438,105), (425,100)
18, (360,944), (365,957)
18, (792,220), (793,237)
18, (63,29), (57,41)
18, (391,150), (393,166)
18, (938,804), (921,805)
18, (67,431), (72,444)
18, (277,887), (273,873)
18, (14,257), (22,247)
18, (195,607), (192,622)
18, (199,698), (194,711)
18, (558,105), (557,88)
18, (752,753), (736,755)
18, (887,550), (878,559)
18, (414,501), (406,491)
18, (83,221), (75,211)
18, (444,914), (430,918)
18, (189,642), (193,656)
18, (88,708), (79,717)
18, (698,744), (702,730)
18, (57,41), (65,51)
18, (815,640), (803,634)
18, (51,923), (39,929)
18, (160,146), (155,159)
18, (558,201), (548,193)
18, (682,218), (678,232)
18, (370,136), (367,121)
18, (619,831), (614,844)
18, (619,831), (637,831)
18, (702,843), (717,846)
18, (37,555), (41,569)
18, (78,573), (95,572)
18, (317,208), (303,212)
18, (798,926), (787,919)
18, (946,253), (949,238)
18, (175,901), (170,888)
18, (258,935), (252,947)
18, (734,491), (721,496)
18, (912,459), (895,458)
18, (898,817), (905,828)
18, (882,463), (895,458)
18, (849,151), (847,167)
18, (626,856), (640,860)
18, (177,866), (192,869)
19, (623,514), (642,514)
19, (499,753), (493,766)
19, (557,596), (541,593)
19, (653,667), (649,682)
19, (391,150), (400,140)
19, (969,383), (964,397)
19, (27,888), (34,876)
19, (500,681), (511,673)
19, (114,236), (96,237)
19, (180,447), (175,461)
19, (893,486), (878,490)
19, (558,105), (542,108)
19, (728,692), (733,706)
19, (788,36), (786,53)
19, (645,365), (637,376)
19, (411,993), (419,982)
19, (223,473), (237,468)
19, (57,41), (71,46)
19, (196,604), (192,589)
19, (235,204), (223,211)
19, (139,701), (128,709)
19, (579,92), (562,94)
19, (315,903), (303,910)
19, (807,700), (820,706)
19, (128,668), (124,683)
19, (583,951), (586,935)
19, (526,318), (514,325)
19, (104,961), (99,975)
19, (965,346), (948,344)
19, (484,706), (484,687)
19, (993,812), (986,800)
19, (940,522), (937,506)
19, (793,237), (788,223)
19, (665,656), (666,638)
20, (669,257), (651,259)
20, (753,893), (753,913)
20, (752,269), (751,288)
20, (277,887), (285,899)
20, (14,257), (16,239)
20, (252,85), (264,93)
20, (648,659), (665,656)
20, (51,701), (61,691)
20, (441,514), (424,511)
20, (558,105), (554,89)
20, (63,275), (57,289)
20, (966,865), (970,849)
20, (414,501), (429,496)
20, (414,501), (424,511)
20, (788,36), (779,47)
20, (668,744), (664,760)
20, (171,621), (169,639)
20, (806,179), (790,175)
20, (610,402), (601,391)
20, (455,222), (444,213)
20, (63,628), (75,620)
20, (63,628), (67,612)
20, (815,640), (833,638)
20, (75,211), (63,203)
20, (282,680), (278,664)
20, (232,32), (245,25)
20, (375,247), (387,239)
20, (273,873), (268,858)
20, (357,143), (370,136)
20, (666,763), (651,758)
20, (223,211), (224,230)
20, (626,866), (640,860)
20, (962,900), (960,918)
20, (118,646), (116,664)
20, (594,350), (585,339)
20, (16,239), (12,223)
20, (191,100), (188,117)
20, (918,312), (924,298)
20, (961,121), (949,113)
20, (630,515), (641,524)
20, (478,673), (484,687)
20, (157,205), (155,223)
20, (429,496), (424,511)
20, (980,566), (963,569)
20, (192,622), (173,621)
20, (192,869), (210,871)
20, (229,926), (224,941)
20, (167,709), (151,713)
21, (924,506), (945,506)
21, (269,538), (275,553)
21, (794,536), (779,542)
21, (669,257), (668,277)
21, (638,126), (645,112)
21, (563,468), (554,480)
21, (370,985), (349,985)
21, (188,856), (177,866)
21, (231,143), (226,127)
21, (296,407), (278,410)
21, (472,736), (475,718)
21, (195,607), (192,589)
21, (485,306), (475,317)
21, (995,915), (993,896)
21, (108,552), (125,556)
21, (605,316), (612,330)
21, (382,414), (401,416)
21, (649,129), (645,112)
21, (83,221), (95,212)
21, (554,480), (564,491)
21, (68,96), (60,109)
21, (668,744), (666,763)
21, (610,402), (598,393)
21, (701,669), (712,659)
21, (804,654), (803,634)
21, (95,212), (75,211)
21, (83,485), (68,491)
21, (631,857), (650,855)
21, (722,984), (710,975)
21, (509,426), (529,425)
21, (635,35), (628,21)
21, (265,608), (280,614)
21, (348,583), (348,562)
21, (972,568), (963,580)
21, (594,350), (600,365)
21, (382,845), (380,864)
21, (550,931), (529,931)
21, (484,706), (475,718)
21, (945,506), (940,522)
21, (280,614), (291,604)
21, (614,890), (625,880)
21, (948,344), (963,350)
22, (240,898), (248,912)
22, (541,593), (521,591)
22, (134,718), (139,701)
22, (134,718), (151,713)
22, (749,644), (761,634)
22, (977,499), (981,517)
22, (500,681), (484,687)
22, (16,586), (3,595)
22, (917,313), (924,298)
22, (960,967), (939,968)
22, (441,514), (451,526)
22, (63,275), (51,265)
22, (719,62), (732,53)
22, (171,621), (192,622)
22, (951,579), (963,569)
22, (406,491), (428,491)
22, (218,250), (229,261)
22, (282,680), (261,679)
22, (599,225), (585,233)
22, (196,604), (192,622)
22, (29,109), (33,127)
22, (964,740), (947,735)
22, (795,364), (816,365)
22, (177,216), (162,223)
22, (24,918), (10,926)
22, (544,88), (542,108)
22, (880,699), (879,678)
22, (68,95), (60,109)
22, (721,533), (735,525)
22, (395,857), (380,864)
22, (173,246), (153,244)
22, (949,238), (941,224)
22, (169,639), (173,621)
23, (846,443), (861,435)
23, (893,887), (881,876)
23, (438,105), (423,113)
23, (370,626), (348,627)
23, (653,667), (665,656)
23, (868,341), (863,359)
23, (674,973), (657,967)
23, (64,905), (52,894)
23, (938,804), (959,806)
23, (649,539), (641,524)
23, (197,805), (199,784)
23, (718,248), (713,266)
23, (648,659), (671,659)
23, (861,970), (877,963)
23, (54,217), (63,203)
23, (709,535), (703,552)
23, (206,188), (201,170)
23, (189,642), (169,639)
23, (189,642), (192,622)
23, (211,266), (218,250)
23, (211,266), (229,261)
23, (776,807), (754,808)
23, (698,744), (687,732)
23, (701,669), (701,692)
23, (214,312), (205,298)
23, (651,259), (656,241)
23, (631,857), (629,878)
23, (389,924), (387,903)
23, (951,803), (965,812)
23, (8,203), (12,184)
23, (51,923), (69,928)
23, (731,520), (721,533)
23, (365,709), (363,730)
23, (627,175), (627,152)
23, (863,671), (879,678)
23, (635,35), (651,28)
23, (783,269), (772,257)
23, (162,223), (157,205)
23, (48,57), (65,51)
23, (402,409), (385,403)
23, (963,580), (943,577)
23, (64,265), (61,245)
23, (46,778), (55,764)
23, (733,485), (721,496)
23, (961,227), (949,238)
23, (961,227), (941,224)
23, (511,673), (514,693)
23, (909,584), (909,607)
23, (61,432), (72,444)
23, (58,719), (79,717)
23, (340,624), (320,621)
23, (645,636), (666,638)
23, (280,614), (275,632)
23, (153,244), (155,223)
24, (139,428), (132,445)
24, (794,536), (818,536)
24, (653,667), (648,648)
24, (563,468), (564,491)
24, (370,985), (372,963)
24, (370,985), (366,965)
24, (63,29), (65,51)
24, (454,588), (462,572)
24, (786,14), (788,36)
24, (648,659), (649,682)
24, (488,437), (484,457)
24, (861,435), (868,452)
24, (703,91), (711,107)
24, (414,501), (428,491)
24, (970,849), (956,859)
24, (571,313), (591,317)
24, (863,359), (854,374)
24, (863,359), (884,356)
24, (342,602), (340,624)
24, (175,461), (165,475)
24, (61,457), (72,444)
24, (762,275), (751,288)
24, (211,266), (231,270)
24, (217,812), (225,796)
24, (439,269), (440,292)
24, (389,924), (381,908)
24, (833,15), (849,7)
24, (246,749), (227,744)
24, (8,203), (12,223)
24, (51,923), (69,917)
24, (428,491), (424,511)
24, (899,62), (920,59)
24, (364,60), (388,60)
24, (117,454), (132,445)
24, (139,701), (151,713)
24, (975,429), (956,434)
24, (118,646), (99,651)
24, (867,617), (845,615)
24, (60,147), (43,154)
24, (191,100), (168,101)
24, (442,850), (465,851)
24, (442,850), (442,826)
24, (265,790), (278,801)
24, (544,88), (562,94)
24, (583,951), (590,934)
24, (751,288), (748,309)
24, (499,718), (475,718)
24, (104,961), (99,942)
24, (622,788), (610,800)
24, (956,233), (941,224)
24, (209,582), (192,589)
24, (881,876), (888,859)
24, (421,91), (423,113)
24, (626,856), (614,844)
25, (240,898), (219,894)
25, (118,234), (96,237)
25, (63,29), (71,46)
25, (273,405), (296,407)
25, (576,699), (597,703)
25, (938,804), (925,816)
25, (648,659), (655,641)
25, (61,72), (65,51)
25, (585,96), (562,94)
25, (13,199), (12,223)
25, (51,701), (58,719)
25, (328,731), (345,739)
25, (868,452), (882,463)
25, (382,414), (402,409)
25, (275,553), (275,578)
25, (342,602), (348,583)
25, (61,457), (61,432)
25, (648,648), (665,656)
25, (804,654), (815,640)
25, (212,617), (192,622)
25, (731,413), (744,401)
25, (823,407), (805,414)
25, (57,41), (48,57)
25, (703,552), (710,570)
25, (521,688), (511,673)
25, (205,298), (230,298)
25, (201,170), (193,187)
25, (460,686), (484,687)
25, (648,983), (657,967)
25, (242,90), (264,93)
25, (751,847), (764,835)
25, (655,641), (665,656)
25, (106,290), (83,292)
25, (382,845), (395,857)
25, (936,357), (948,344)
25, (315,903), (330,913)
25, (867,863), (888,859)
25, (650,855), (626,856)
25, (626,856), (629,878)
25, (626,856), (625,880)
25, (498,203), (481,211)
25, (224,941), (228,920)
26, (690,339), (695,360)
26, (723,485), (728,464)
26, (653,667), (671,659)
26, (727,729), (702,730)
26, (974,740), (973,715)
26, (728,464), (733,485)
26, (753,893), (771,901)
26, (391,150), (399,168)
26, (14,257), (5,274)
26, (648,659), (645,636)
26, (500,681), (514,693)
26, (995,915), (987,897)
26, (725,8), (751,8)
26, (743,681), (728,692)
26, (472,870), (465,851)
26, (868,452), (857,467)
26, (970,849), (993,846)
26, (167,615), (169,639)
26, (520,86), (544,88)
26, (609,847), (619,831)
26, (609,847), (626,856)
26, (250,747), (227,744)
26, (210,701), (194,711)
26, (247,616), (265,608)
26, (493,766), (514,771)
26, (95,212), (96,237)
26, (83,485), (97,497)
26, (765,554), (779,542)
26, (218,250), (224,230)
26, (671,659), (666,638)
26, (599,225), (584,236)
26, (282,954), (266,964)
26, (200,759), (199,784)
26, (893,973), (877,963)
26, (678,886), (687,903)
26, (375,247), (382,266)
26, (682,218), (676,198)
26, (341,608), (348,627)
26, (278,143), (258,149)
26, (557,88), (579,92)
26, (201,170), (208,189)
26, (71,46), (95,48)
26, (689,495), (704,506)
26, (225,796), (217,814)
26, (24,918), (39,929)
26, (415,632), (401,644)
26, (596,954), (590,934)
26, (109,36), (95,48)
26, (323,790), (302,785)
26, (832,378), (854,374)
26, (286,428), (278,410)
26, (702,598), (715,611)
27, (832,917), (822,934)
27, (846,443), (827,451)
27, (752,939), (753,913)
27, (360,944), (366,965)
27, (753,893), (770,903)
27, (9,979), (31,974)
27, (195,607), (212,617)
27, (197,805), (217,812)
27, (755,813), (776,807)
27, (291,925), (303,910)
27, (728,692), (701,692)
27, (54,217), (75,211)
27, (377,452), (364,438)
27, (112,805), (107,827)
27, (762,275), (783,269)
27, (333,754), (345,739)
27, (770,903), (753,913)
27, (893,713), (880,699)
27, (815,640), (792,636)
27, (584,856), (589,834)
27, (349,985), (370,991)
27, (486,734), (475,718)
27, (278,664), (293,652)
27, (69,917), (83,930)
27, (199,784), (208,766)
27, (753,147), (749,124)
27, (363,730), (345,739)
27, (430,918), (415,906)
27, (601,391), (600,365)
27, (364,60), (383,68)
27, (704,506), (721,496)
27, (37,555), (19,546)
27, (956,434), (938,425)
27, (128,709), (151,713)
27, (78,573), (65,559)
27, (867,863), (881,876)
27, (691,246), (678,232)
27, (931,870), (933,895)
27, (499,718), (484,706)
27, (850,243), (860,226)
27, (584,236), (579,258)
27, (124,683), (116,664)
27, (61,432), (43,423)
27, (401,644), (395,665)
27, (914,235), (914,262)
27, (421,91), (413,72)
27, (614,890), (629,878)
28, (330,298), (323,319)
28, (623,514), (641,524)
28, (115,727), (134,718)
28, (192,202), (206,188)
28, (438,105), (459,112)
28, (653,667), (655,641)
28, (165,849), (168,824)
28, (134,718), (132,744)
28, (895,712), (880,699)
28, (64,905), (69,928)
28, (310,170), (295,157)
28, (500,681), (521,688)
28, (61,72), (48,57)
28, (831,291), (825,313)
28, (52,800), (46,778)
28, (244,85), (264,93)
28, (551,758), (539,774)
28, (328,731), (333,754)
28, (377,452), (360,441)
28, (987,897), (962,900)
28, (682,926), (687,903)
28, (465,448), (484,457)
28, (340,542), (348,562)
28, (719,62), (719,34)
28, (571,313), (554,302)
28, (554,89), (579,92)
28, (506,713), (514,693)
28, (507,31), (502,8)
28, (762,275), (772,257)
28, (346,455), (360,441)
28, (358,200), (367,219)
28, (648,648), (666,638)
28, (406,491), (429,496)
28, (534,919), (550,931)
28, (480,381), (489,362)
28, (480,381), (496,369)
28, (950,540), (940,522)
28, (833,638), (814,629)
28, (965,812), (993,812)
28, (713,730), (687,732)
28, (421,805), (443,799)
28, (309,367), (291,357)
28, (539,774), (514,771)
28, (307,908), (330,913)
28, (83,930), (99,942)
28, (591,317), (585,339)
28, (442,826), (443,799)
28, (871,171), (847,167)
28, (208,766), (196,750)
28, (104,3), (122,13)
28, (494,709), (475,718)
28, (925,816), (898,817)
28, (39,561), (65,559)
28, (943,577), (963,569)
28, (43,423), (23,431)
28, (286,428), (298,444)
28, (171,474), (178,453)
28, (12,184), (0,168)
28, (248,912), (228,920)
29, (872,316), (868,341)
29, (892,657), (905,641)
29, (723,485), (703,476)
29, (192,202), (177,216)
29, (192,202), (208,189)
29, (669,257), (656,241)
29, (165,849), (177,866)
29, (727,729), (733,706)
29, (864,963), (888,968)
29, (485,306), (479,329)
29, (197,805), (217,814)
29, (718,248), (691,246)
29, (861,970), (888,968)
29, (292,935), (282,954)
29, (251,228), (224,230)
29, (832,349), (832,378)
29, (521,591), (548,589)
29, (31,974), (3,975)
29, (285,899), (303,910)
29, (575,836), (584,856)
29, (903,283), (918,269)
29, (83,221), (96,237)
29, (303,116), (320,128)
29, (506,713), (484,706)
29, (475,317), (486,335)
29, (876,935), (877,963)
29, (698,744), (713,730)
29, (719,34), (722,60)
29, (60,636), (54,659)
29, (212,617), (196,604)
29, (631,857), (625,880)
29, (194,711), (167,709)
29, (334,839), (343,819)
29, (521,692), (511,673)
29, (486,734), (499,718)
29, (399,168), (400,140)
29, (85,255), (96,237)
29, (400,797), (421,805)
29, (554,302), (555,330)
29, (648,983), (663,997)
29, (177,216), (155,223)
29, (601,391), (614,407)
29, (814,629), (792,636)
29, (596,954), (586,935)
29, (962,360), (936,357)
29, (63,203), (69,180)
29, (230,298), (231,270)
29, (45,373), (58,389)
29, (940,196), (941,224)
29, (346,113), (367,121)
29, (317,822), (343,819)
29, (170,888), (177,866)
29, (832,378), (816,365)
29, (385,403), (401,416)
29, (495,967), (520,971)
29, (687,732), (714,730)
29, (882,463), (857,467)
29, (924,298), (949,302)
29, (818,536), (829,554)
29, (383,68), (355,67)
29, (57,289), (83,292)
29, (629,878), (640,860)
30, (992,888), (995,915)
30, (165,849), (188,856)
30, (674,973), (680,997)
30, (434,94), (423,113)
30, (705,417), (731,413)
30, (969,383), (962,360)
30, (455,656), (428,653)
30, (67,431), (89,423)
30, (485,306), (486,335)
30, (910,427), (938,425)
30, (500,681), (478,673)
30, (16,586), (26,606)
30, (16,586), (21,611)
30, (61,72), (68,95)
30, (51,701), (50,672)
30, (893,486), (895,458)
30, (924,464), (953,463)
30, (441,514), (429,496)
30, (831,291), (832,262)
30, (771,901), (753,913)
30, (466,655), (478,673)
30, (653,993), (657,967)
30, (175,461), (147,463)
30, (668,744), (698,744)
30, (713,266), (697,280)
30, (698,744), (714,730)
30, (804,654), (792,636)
30, (486,335), (489,362)
30, (214,312), (230,298)
30, (631,857), (614,844)
30, (365,957), (360,932)
30, (51,923), (52,894)
30, (334,839), (313,830)
30, (486,734), (484,706)
30, (59,118), (60,147)
30, (409,882), (415,906)
30, (265,608), (291,604)
30, (147,463), (165,475)
30, (2,876), (7,851)
30, (162,223), (153,244)
30, (372,963), (370,991)
30, (99,651), (116,664)
30, (962,360), (948,344)
30, (648,321), (654,297)
30, (963,580), (961,608)
30, (128,709), (124,683)
30, (23,381), (45,373)
30, (946,253), (956,233)
30, (744,401), (754,381)
30, (791,607), (792,636)
30, (850,122), (849,151)
30, (725,774), (736,755)
30, (370,991), (366,965)
30, (303,910), (330,913)
30, (600,365), (598,393)
30, (918,638), (932,654)
30, (614,407), (598,393)
30, (651,28), (628,21)
30, (51,265), (57,289)
30, (51,265), (61,245)
30, (61,691), (50,672)
31, (872,316), (848,323)
31, (846,443), (868,452)
31, (623,514), (602,524)
31, (269,538), (285,523)
31, (115,727), (128,709)
31, (438,105), (421,91)
31, (913,227), (941,224)
31, (868,341), (884,356)
31, (360,944), (372,963)
31, (244,342), (216,345)
31, (364,514), (362,485)
31, (752,269), (783,269)
31, (296,407), (286,428)
31, (309,108), (320,128)
31, (432,825), (421,805)
31, (64,905), (51,923)
31, (755,813), (764,835)
31, (27,888), (52,894)
31, (214,476), (237,468)
31, (61,72), (68,96)
31, (960,967), (953,943)
31, (434,466), (428,491)
31, (558,105), (544,88)
31, (521,591), (549,588)
31, (857,549), (887,550)
31, (857,549), (878,559)
31, (285,899), (307,908)
31, (649,129), (671,120)
31, (653,993), (680,997)
31, (554,89), (542,108)
31, (342,602), (348,627)
31, (245,13), (264,1)
31, (280,263), (296,278)
31, (68,96), (59,118)
31, (762,275), (778,260)
31, (668,744), (687,732)
31, (668,744), (651,758)
31, (60,636), (75,620)
31, (60,636), (67,612)
31, (825,313), (807,300)
31, (115,418), (89,423)
31, (29,109), (60,109)
31, (549,628), (547,657)
31, (85,255), (64,265)
31, (278,143), (295,157)
31, (266,964), (252,947)
31, (460,686), (478,673)
31, (177,216), (157,205)
31, (704,506), (703,476)
31, (415,906), (387,903)
31, (963,580), (980,566)
31, (713,819), (717,846)
31, (245,579), (275,578)
31, (64,265), (57,289)
31, (878,490), (882,463)
31, (940,196), (931,174)
31, (585,233), (579,258)
31, (427,199), (444,213)
31, (781,804), (754,808)
31, (918,638), (898,649)
31, (58,719), (61,691)
31, (305,406), (278,410)
31, (39,929), (69,928)
31, (656,241), (678,232)
31, (321,665), (344,657)
32, (924,506), (940,522)
32, (499,753), (486,734)
32, (752,939), (725,944)
32, (370,626), (340,624)
32, (642,514), (649,539)
32, (974,740), (947,735)
32, (188,856), (202,838)
32, (752,269), (772,257)
32, (67,431), (61,457)
32, (67,431), (43,423)
32, (648,659), (620,663)
32, (500,681), (521,692)
