(262,66)
(87,452)
(283,238)
(500,105)
(273,224)
(6,109)
(203,236)
(39,295)
(230,119)
(347,295)
(260,388)
(264,260)
(74,356)
(392,28)
(457,246)
(475,142)
(209,190)
(179,0)
(429,202)
(155,475)
(207,256)
(166,349)
(344,108)
(347,290)
(141,441)
(396,402)
(18,450)
(343,494)
(360,299)
(29,474)
(33,197)
(458,471)
(415,262)
(338,424)
(328,114)
(107,402)
(403,135)
(312,124)
(15,157)
(295,71)
(196,187)
(429,309)
(469,354)
(179,134)
(143,351)
(469,363)
(488,224)
(138,102)
(182,288)
(382,224)
(214,231)
(406,163)
(326,189)
(424,68)
(232,145)
(357,405)
(370,97)
(312,263)
(233,119)
(425,42)
(304,170)
(306,341)
(475,415)
(82,313)
(58,123)
(6,323)
(190,22)
(481,305)
(33,75)
(214,388)
(176,371)
(295,322)
(284,322)
(173,445)
(78,473)
(425,181)
(412,71)
(416,221)
(373,399)
(54,381)
(306,318)
(480,489)
(102,21)
(379,186)
(315,421)
(280,311)
(214,356)
(40,329)
(309,374)
(188,75)
(416,171)
(371,56)
(285,25)
(345,403)
(231,292)
(465,230)
